,company_name,company_rating,old,total_employees,cities,type,industry
294,Alfa Laval,3.8, 141 years old , 1k-5k Employees , Pune +18 more, Forbes Global 2000 ,Industrial Machinery 
295,Sj Contracts,4.4, 34 years old , 1k-5k Employees , Pune +7 more,,
296,Finolex Cables,3.9, 68 years old , 1k-5k Employees , Pune +61 more, Public ,Electrical Equipment 
297,Schaeffler India,4.2, 78 years old , 1k-5k Employees , Pune +18 more, Public ,Auto Components 
298,Qualys,3.7, 25 years old , 1k-5k Employees , Pune +3 more,,
299,Genpact,3.9, 27 years old , 1 Lakh+ Employees , Pune +112 more, Public ,IT Services & Consulting 
300,Carraro,4.0, 92 years old , 1k-5k Employees , Pune +2 more,,
301,Godrej Properties,3.7, 34 years old , 1k-5k Employees , Pune +27 more, Public ,Real Estate 
302,NielsenIQ,3.9, 101 years old , 5k-10k Employees , Pune +30 more,,
303,Vyom Labs,3.2, 21 years old , 501-1k Employees , Pune +8 more,,
304,eligarf Technologies,4.5, 1 years old , 201-500 Employees , Pune +2 more,,
305,Sterlite Technologies,3.8, 36 years old , 1k-5k Employees , Pune +80 more, Public ,Hardware & Networking 
306,Adient,3.9, 28 years old , 501-1k Employees , Pune +13 more, Forbes Global 2000 ,Auto Components 
307,Dana India,4.1, 120 years old , 1k-5k Employees , Pune +18 more,,
308,EPAM Systems,3.8, 31 years old , 5k-10k Employees , Pune +20 more,,
309,Medline Industries,4.2, 58 years old , 1k-5k Employees , Pune +4 more,,
310,Hyundai Construction Equipment,4.4, 17 years old , 201-500 Employees , Pune +32 more,,
311,UST BlueConch Technologies,3.6,,, Pune +5 more,,
312,Varroc Polymers,3.9, 29 years old , 201-500 Employees , Pune +31 more,,
313,General Motors,4.5, 28 years old , 10k-50k Employees , Pune +34 more, Forbes Global 2000 ,Automobile 
314,Vertiv,4.0, 8 years old , 51-200 Employees (Global) , Pune +47 more, Startup ,IT Services & Consulting 
315,Paytm,3.5, 14 years old , 10k-50k Employees , Pune +327 more, Public ,FinTech 
316,TK Elevator,4.1, 29 years old , 1k-5k Employees , Pune +64 more,,
317,Flash Viven Machining Technologies,3.8, 11 years old , 1k-5k Employees , Pune +1 more,,
318,Teleperformance,3.8, 46 years old , 50k-1 Lakh Employees , Pune +192 more, Forbes Global 2000 ,BPO 
319,Mahle Anand Thermal Systems,4.2,, 1k-5k Employees , Pune +10 more,,
320,Centre for Development of Advanced Computing,3.9, 36 years old , 1k-5k Employees , Pune +28 more,,
321,11:11 Systems,4.1, 56 years old , 51-200 Employees , Pune +2 more,,
322,Sigma Engineered Solutions,4.2,,,Pune +9 more,,
323,Fortrea Development India Private Limited,4.1, 1 years old , 5k-10k Employees , Pune +9 more,,
324,Electropneumatics & Hydraulics (I),4.1, 52 years old , 501-1k Employees , Pune +5 more,,
325,Top Office Pros Business Services,4.9,, 11-50 Employees , Pune +7 more,,
326,Motherson Automotive Technologies and Engineering,4.0, 27 years old , 501-1k Employees , Pune +53 more,,
327,ISS Facility Services,4.2, 19 years old , 10k-50k Employees , Pune +57 more,,
328,Sany Heavy Industry,4.0, 35 years old , 1k-5k Employees , Pune +44 more, Forbes Global 2000 ,Industrial Machinery 
329,Polybond India,3.9, 46 years old , 1k-5k Employees , Pune +9 more,,
330,Kyndryl,4.1, 2 years old , 10k-50k Employees , Pune +26 more, Public ,IT Services & Consulting 
331,DesignTech Systems,3.5, 26 years old , 501-1k Employees , Pune +31 more,,
332,VTP Realty,3.8,, 501-1k Employees , Pune +1 more,,
333,AVAYA,3.6, 24 years old , 1k-5k Employees , Pune +14 more,,
334,Alicon Castalloy,3.7, 34 years old , 501-1k Employees , Pune +8 more, Public ,Auto Components 
335,Merkle Sokrati,3.8,, 1k-5k Employees , Pune +3 more,,
336,Tata Projects,4.3, 45 years old , 5k-10k Employees , Pune +237 more, Public ,Engineering & Construction 
337,Danfoss Power Solutions,4.1,, 51-200 Employees , Pune +7 more,,
338,Mit World Peace University,4.0,, 1k-5k Employees , Pune +5 more,,
339,Incedo,3.4, 13 years old , 1k-5k Employees , Pune +10 more,,
340,JBM Group,4.0, 41 years old , 1k-5k Employees , Pune +85 more, Public ,Auto Components 
341,Solitaire World,4.0, 38 years old , 201-500 Employees , Pune +3 more,,
342,GE Aviation,4.3, 107 years old , 1k-5k Employees , Pune +9 more,,
343,Ujjivan Small Finance Bank,4.1, 7 years old , 10k-50k Employees , Pune +447 more, Public ,Banking 
344,Vanderlande Industries,4.0, 75 years old , 501-1k Employees , Pune +8 more,,
345,CDK Global,3.7, 52 years old , 1k-5k Employees , Pune +5 more,,
346,HYT Engineering,3.4, 47 years old , 201-500 Employees , Pune +22 more,,
347,Aker Solutions,4.0, 183 years old , 1k-5k Employees , Pune +6 more,,
348,Expleo Solutions,3.9, 42 years old , 1k-5k Employees , Pune +12 more,,
349,TE Connectivity,4.1, 83 years old , 1k-5k Employees , Pune +14 more, Forbes Global 2000 ,Industrial Machinery 
350,REI Systems,4.4, 12 years old , 51-200 Employees , Pune,,
351,Jade Global,3.7, 21 years old , 1k-5k Employees , Pune +6 more,,
352,Rockwell Automation,4.1, 121 years old , 1k-5k Employees , Pune +19 more, Forbes Global 2000 ,Industrial Automation 
353,Britannia,4.1, 132 years old , 1k-5k Employees , Pune +234 more, Public ,FMCG 
354,Cotiviti,4.0, 45 years old , 1k-5k Employees , Pune +5 more,,
355,TomTom,4.1, 33 years old , 501-1k Employees , Pune +1 more, Public ,IT Services & Consulting 
356,Mungi Group,3.9, 40 years old , 201-500 Employees , Pune +6 more,,
357,Altimetrik,3.8, 12 years old , 1k-5k Employees , Pune +10 more,,
358,Millennium Engineers & Contractors,4.1, 25 years old , 11-50 Employees , Pune +5 more,,
359,Poonawalla Fincorp,3.9, 36 years old , 1k-5k Employees , Pune +246 more, Public ,NBFC 
360,Exl India,3.6, 67 years old , 11-50 Employees , Noida +26 more,,
361,Siemens Energy,4.2, 177 years old , 1k-5k Employees , Navi Mumbai +34 more,,
362,Lumax Industries,4.0, 79 years old , 1k-5k Employees , Gurgaon / Gurugram +32 more, Public ,Auto Components 
363,Sakon,3.4, 21 years old , 501-1k Employees , Pune +2 more,,
364,Rheinmetall Automotive,4.0, 115 years old , 51-200 Employees , Pune +14 more,,
365,Maxgen Technologies,4.5, 11 years old , 201-500 Employees , Navi Mumbai +7 more,,
366,Gestamp,3.7, 27 years old , 501-1k Employees , Chennai +7 more,,
367,VDA Infosolutions,3.9, 14 years old , 201-500 Employees , Navi Mumbai +27 more,,
368,Autocomp Corporation Panse,3.5, 41 years old , 1k-5k Employees , Pune +8 more,,
369,Bridgestone,4.2, 28 years old , 1k-5k Employees , Navi Mumbai +49 more, Forbes Global 2000 ,Auto Components 
370,Kalyani Maxion Wheels,4.0, 104 years old , 10k-50k Employees , Pune +3 more,,
371,Duroshox,3.8, 37 years old , 51-200 Employees , Pune +2 more,,
372,NTT DATA,4.0, 36 years old , 10k-50k Employees , Navi Mumbai +60 more,,
373,PwC,3.6, 144 years old , 10k-50k Employees , Navi Mumbai +93 more, Conglomerate ,Management Consulting 
374,Randstad,3.9, 32 years old , 5k-10k Employees , Navi Mumbai +264 more, Conglomerate ,Recruitment 
375,Vibgyor High School,3.8, 20 years old , 1k-5k Employees , Navi Mumbai +29 more,,
376,Altruist Technologies,3.2, 19 years old , 1k-5k Employees , Navi Mumbai +30 more,,
377,RSB Transmissions,3.9, 50 years old , 1k-5k Employees , Pune +18 more,,
378,Cotmac Electronics,4.1, 33 years old , 1k-5k Employees , Pune +17 more,,
379,Europa Locks,3.7, 40 years old , 51-200 Employees , Navi Mumbai +25 more,,
380,GKN,4.0, 39 years old , 1k-5k Employees , Pune +27 more,,
381,SevenMentor,4.6, 15 years old , 51-200 Employees , Pune +2 more,,
382,CloudMoyo,4.2, 9 years old , 201-500 Employees , Pune +1 more,,
383,Avalara Technologies,4.1, 20 years old , 1k-5k Employees , Pune +5 more,,
384,Premium Transmission,3.8, 63 years old , 501-1k Employees , Pune +13 more,,
385,Pharmarack Technologies,3.8, 9 years old , 51-200 Employees , Pune +52 more, Startup ,IT Services & Consulting 
386,Kogta Financial India Limited,4.8, 28 years old , 1k-5k Employees , Pune +206 more, Public ,NBFC 
387,ITC,4.0, 114 years old , 10k-50k Employees , Pune +301 more, Public ,FMCG 
388,International Automotive Components,3.9, 18 years old , 501-1k Employees , Pune +13 more,,
389,Rieter,3.9, 29 years old , 501-1k Employees , Pune +35 more,,
390,Venky's,3.7, 48 years old , 5k-10k Employees , Pune +63 more, Public ,FMCG 
391,ICICI Lombard General Insurance Company,3.8, 23 years old , 10k-50k Employees , Pune +264 more, Public ,Insurance 
392,Ncsi Technologies,3.0,, 501-1k Employees , Pune +3 more,,
393,Thermax Babcock Wilcox Energy Solutions,4.3, 14 years old , 1k-5k Employees , Pune +21 more,,
394,Aptara,3.3, 36 years old , 1k-5k Employees , Pune +11 more,,
395,Brinton Pharmaceuticals,4.2, 10 years old , 201-500 Employees , Pune +32 more,,
396,Mindcrest,2.8, 23 years old , 201-500 Employees , Pune +3 more,,
397,Kohler,3.9, 151 years old , 1k-5k Employees , Pune +39 more,,
398,Jana Small Finance Bank,3.9, 18 years old , 10k-50k Employees , Pune +354 more, Public ,Banking 
399,Nagarro,4.1, 28 years old , 10k-50k Employees , Pune +43 more,,
400,Greaves Cotton,4.1, 165 years old , 501-1k Employees , Pune +38 more, Public ,Auto Components 
401,Lentra AI,3.0, 6 years old , 201-500 Employees , Pune +5 more, Startup ,Financial Services 
402,Finolex Industries,4.1,, 1k-5k Employees , Pune +49 more, Fortune India 500 ,Building Material 
403,World Network Services,3.5,,,Pune +15 more,,
404,Coherent Market Insights,4.0, 8 years old , 201-500 Employees , Pune,,
405,Ziff Davis Performance Marketing,3.9, 19 years old , 1k-5k Employees , Pune +3 more,,
406,Digit Insurance,4.0, 8 years old , 1k-5k Employees , Pune +70 more, Fortune India 500 ,Insurance 
407,Intellect Design Arena,4.1, 13 years old , 5k-10k Employees , Pune +26 more, Public ,FinTech 
408,Burckhardt Compression,4.3, 180 years old , 201-500 Employees , Pune +5 more, Public ,Industrial Machinery 
409,Krsnaa Diagnostics,4.0, 14 years old , 1k-5k Employees , Pune +63 more,,
410,GO MO Group AB,4.2, 10 years old , 11-50 Employees , Pune,,
411,Hitachi Digital Services,3.8, 1 years old , 1k-5k Employees , Pune +13 more,,
412,PaySquare Consultancy,4.1, 24 years old , 501-1k Employees , Pune +7 more,,
413,Oracle Financial Services Software,3.7, 34 years old , 10k-50k Employees , Pune +17 more, Public ,IT Services & Consulting 
414,ITCube Solutions,3.4, 21 years old , 201-500 Employees , Pune +6 more,,
415,Vilas Javdekar Developers,3.7,, 201-500 Employees , Pune +4 more,,
416,Ultra Engineers,4.2, 33 years old , 1k-5k Employees , Pune +7 more,,
417,IIFL Finance,4.0, 29 years old , 10k-50k Employees , Pune +673 more, Public ,NBFC 
418,Sagitec Solutions,3.8, 20 years old , 51-200 Employees , Pune +3 more,,
419,Star Engineers India,3.5, 36 years old , 1k-5k Employees , Pune +10 more,,
420,Samvardhana Motherson Group,3.8, 38 years old , 1k-5k Employees , Pune +81 more, Public ,Auto Components 
421,Kalyani Forge,3.0, 45 years old , 501-1k Employees , Pune +4 more, Public ,Iron & Steel 
422,B. G. Shirke Construction Technology,4.3, 80 years old , 1k-5k Employees , Pune +22 more,,
423,Nitor Infotech,4.0, 18 years old , 501-1k Employees , Pune +3 more,,
424,Expert Global Solutions,3.6, 25 years old , 1k-5k Employees , Pune +7 more,,
425,Ensono,4.1, 55 years old , 1k-5k Employees , Pune +7 more,,
426,Indiamart Intermesh,3.6, 28 years old , 5k-10k Employees , Pune +145 more,,
427,Hella,4.1, 125 years old , 1k-5k Employees , Pune +21 more,,
428,Samsung,4.1, 55 years old , 50k-1 Lakh Employees , Pune +499 more, Public ,Consumer Electronics & Appliances 
429,Ultra Corpotech,4.2, 33 years old , 201-500 Employees , Pune +1 more,,
430,Prgx India,3.7, 14 years old , 201-500 Employees , Pune,,
431,Sulzer,3.8, 190 years old , 501-1k Employees , Pune +21 more,,
432,Godrej & Boyce Manufacturing,4.0, 127 years old , 10k-50k Employees , Pune +129 more, Fortune India 500 ,Consumer Electronics & Appliances 
433,Nuance Communications,4.3, 32 years old , 1k-5k Employees , Pune +13 more, Public ,Software Product 
434,Aditya Birla Memorial Hospital,3.6, 21 years old , 1k-5k Employees (Global) , Pune +6 more,,
435,TresVista,3.1, 18 years old , 1k-5k Employees , Pune +10 more,,
436,Cyient,3.8, 33 years old , 10k-50k Employees , Pune +33 more, Public ,IT Services & Consulting 
437,Tata Teleservices,4.1, 28 years old , 201-500 Employees , Pune +142 more, Public ,Telecom 
438,Bristlecone,3.7, 26 years old , 1k-5k Employees , Pune +11 more,,
439,Encora,3.9, 19 years old , 1k-5k Employees , Pune +10 more,,
440,Pricol,4.0, 49 years old , 1k-5k Employees , Pune +26 more, Public ,Auto Components 
441,Virtuoso,4.0, 8 years old , 201-500 Employees , Pune +4 more,,
442,Marquardt,4.0, 28 years old , 501-1k Employees , Pune +3 more,,
443,Oyo Rooms,3.4, 11 years old , 1k-5k Employees , Pune +113 more, Indian Unicorn ,Hospitality 
444,Agiliad Technologies,3.9, 13 years old , 201-500 Employees , Pune +4 more,,
445,American Axle & Manufacturing,4.4, 30 years old , 501-1k Employees , Pune +11 more,,
446,Delhivery,4.0, 13 years old , 10k-50k Employees , Pune +632 more, Fortune India 500 ,Logistics 
447,Enzene Biosciences,4.0, 18 years old , 201-500 Employees , Pune +6 more,,
448,Infogain,3.6, 34 years old , 1k-5k Employees , Pune +17 more,,
449,Fulcrum Worldwide Software,4.2, 25 years old , 501-1k Employees , Pune +1 more,,
450,Siemens PLM Software,4.2, 27 years old , 1k-5k Employees , Pune +8 more,,
451,Max Life Insurance,4.2, 24 years old , 10k-50k Employees , Pune +402 more,,
452,CARS24,3.7, 9 years old , 5k-10k Employees , Pune +148 more, Indian Unicorn ,Internet 
453,SS&C TECHNOLOGIES,3.5, 38 years old , 5k-10k Employees , Pune +25 more, Forbes Global 2000 ,IT Services & Consulting 
454,Ferrero,3.8, 20 years old , 501-1k Employees , Pune +70 more,,
455,Harbinger Systems,3.8, 34 years old , 501-1k Employees , Pune,,
456,Grand View Research,3.2, 10 years old ,201-500 Employees , Pune +2 more,,
457,BlazeClan Technologies,3.7, 14 years old , 501-1k Employees , Pune +4 more,,
458,Bajaj Electricals,4.1, 86 years old , 1k-5k Employees , Pune +199 more, Public ,Consumer Electronics & Appliances 
459,NortonLifeLock's,4.1, 42 years old , 501-1k Employees , Pune +6 more, Forbes Global 2000 ,IT Services & Consulting 
460,Renata Precision Components,4.0, 18 years old , 501-1k Employees , Pune +3 more,,
461,Indus Towers,4.0, 17 years old , 1k-5k Employees , Pune +159 more, Fortune India 500 ,Telecom 
462,Bekaert Industries,4.2, 144 years old , 11-50 Employees , Pune +4 more,,
463,NoBroker,3.2, 10 years old , 1k-5k Employees , Pune +36 more, Indian Unicorn ,Internet 
464,Expleo Group,3.7, 7 years old , 10k-50k Employees , Pune +7 more,,
465,UST,3.8, 23 years old , 10k-50k Employees , Pune +36 more,,
466,Hyatt Regency,4.2, 44 years old , 1k-5k Employees , Pune +43 more, Forbes Global 2000 ,Hospitality 
467,Jehangir Hospital,4.0, 78 years old , 1k-5k Employees , Pune +3 more,,
468,Kantar,3.6, 16 years old , 5k-10k Employees , Pune +33 more,,
469,Centaur Pharmaceuticals,3.6, 46 years old , 1k-5k Employees , Pune +48 more,,
470,Noccarc Robotics,4.3, 7 years old , 51-200 Employees , Pune +7 more, Startup ,Medical Equipment 
471,Exide Industries,3.6, 77 years old , 5k-10k Employees , Pune +186 more, Public ,Auto Components 
472,Electronica Finance,4.2, 34 years old , 1k-5k Employees , Pune +104 more, Public ,NBFC 
473,Goel Ganga Group,3.7, 42 years old , 201-500 Employees , Pune +3 more,,
474,Xrbia Developers,2.7, 12 years old , 201-500 Employees , Pune +7 more,,
475,Dhoot Transmission,3.7, 26 years old , 201-500 Employees , Pune +31 more,,
476,Oracle,3.8, 47 years old , 50k-1 Lakh Employees , Pune +47 more, Public ,Software Product 
477,TransPerfect,4.0, 32 years old , 501-1k Employees , Pune +4 more,,
478,Hikal,4.0, 36 years old , 1k-5k Employees , Pune +18 more,,
479,ISMT,3.8, 47 years old , 1k-5k Employees , Pune +4 more, Public ,Iron & Steel 
480,Hikal,4.0, 36 years old , 1k-5k Employees , Pune +18 more,,
481,Vishay Components,4.2, 62 years old , 201-500 Employees , Pune +6 more,,
482,Stanley Black & Decker,4.0, 181 years old , 1k-5k Employees , Pune +20 more, Forbes Global 2000 ,Industrial Machinery 
483,Goel Ganga Developments,3.9, 42 years old , 51-200 Employees , Pune +1 more,,
484,Atidiv,3.1, 15 years old , 201-500 Employees , Pune,,
485,FEV,3.6, 46 years old , 201-500 Employees , Pune +7 more,,
486,Jupiter Hospital,4.1, 17 years old , 1k-5k Employees , Pune +11 more,,
487,Ocwen Financial Solutions,4.2, 36 years old , 1k-5k Employees , Pune +7 more,,
488,Prepca Eduserv,4.4, 8 years old , 51-200 Employees , Pune, Startup ,EdTech 
489,Intelliswift Software,3.7, 23 years old , 1k-5k Employees , Pune +7 more,,
490,Connectwise India,3.8,, 1k-5k Employees , Pune +4 more,,
491,Neosym Industry,3.8, 92 years old , 501-1k Employees , Pune +8 more,,
492,Swiggy,3.9, 10 years old , 5k-10k Employees , Pune +193 more, Indian Unicorn ,Internet 
493,Xebia,3.5, 23 years old , 1k-5k Employees , Pune +16 more,,
494,Bosch Global Software Technologies,4.1, 27 years old , 10k-50k Employees , Pune +31 more,,
495,HUDL,3.4, 18 years old , 1k-5k Employees , Pune +12 more,,
496,GlobalLogic,3.7, 24 years old , 10k-50k Employees , Pune +35 more,,
497,Tata Cummins,4.5, 31 years old , 1k-5k Employees , Pune +34 more,,
498,Fareportal,3.3, 22 years old , 1k-5k Employees , Pune +11 more,,
499,ANTOLIN,3.7, 74 years old , 1k-5k Employees , Pune +14 more,,
500,Fulcrum Digital,3.8, 25 years old , 501-1k Employees , Pune +2 more,,
501,Akzo Nobel India,4.2, 85 years old , 1k-5k Employees , Pune +126 more, Public ,Chemicals 
502,Marsh McLennan,4.1, 153 years old , 5k-10k Employees , Pune +19 more, Forbes Global 2000 ,Management Consulting 
503,Wirtgen India,4.2, 63 years old , 501-1k Employees , Pune +23 more,,
504,Nokia Networks,4.3,, 501-1k Employees , Pune +82 more,,
505,Glatt Systems,3.8, 70 years old , 51-200 Employees , Pune +2 more,,
506,Maersk Line,4.3, 120 years old , 1k-5k Employees , Pune +25 more, Public ,Logistics 
507,PhonePe,4.1, 9 years old , 5k-10k Employees , Pune +240 more, Indian Unicorn ,FinTech 
508,RBL Bank,3.8, 81 years old , 10k-50k Employees , Pune +226 more, Public ,Banking 
509,Talentica Software,4.1, 21 years old , 201-500 Employees , Pune +1 more,,
510,Equitas Small Finance Bank,4.4, 17 years old , 10k-50k Employees , Pune +368 more, Fortune India 500 ,Banking 
511,Market Research Future Reports,3.9, 9 years old , 201-500 Employees , Pune +2 more,,
512,Sharda Motor Industries,3.8, 38 years old , 1k-5k Employees , Pune +25 more, Public ,Auto Components 
513,JW Marriott,4.1, 97 years old , 1k-5k Employees , Pune +38 more,,
514,Stanza Living,3.1, 7 years old , 501-1k Employees , Pune +30 more, Startup ,Internet 
515,Sears IT & Management Services India,3.7, 15 years old , 501-1k Employees , Pune +3 more,,
516,CMS IT Services,3.2, 10 years old , 5k-10k Employees , Pune +135 more, Startup ,IT Services & Consulting 
517,Crif Solutions,3.5, 19 years old , 501-1k Employees , Pune +2 more,,
518,Ayoki Fabricon,3.8, 40 years old , 5k-10k Employees , Pune +19 more,,
