,company_name,company_rating,old,total_employees,cities,type,industry
2202,Technovaa Software & Hardware Solution,4.2,,,Indore +1 more,,
2203,EV Urjaa,2.9,,,Indore,,
2204,Impetrosys Software Solution,4.0,,,Indore,,
2205,Radiance Overseas,2.7,,51-200 Employees , Indore,,
2206,The Vedansh International School,2.8,,,Indore +1 more,,
2207,Jmp Golden Aegis,4.8,,,Indore,,
2208,GHI Energy,4.3,,,Indore,,
2209,Siddharth Jain & Associates,4.6,,,Indore,,
2210,GSD Constructions,3.6,,51-200 Employees , Indore,,
2211,MSKVA ECO ENERGY,5.0,,,Indore,,
2212,ZipLoan,2.9, 9 years old , 201-500 Employees , Indore +6 more, Startup ,Internet 
2213,IOTomation Ecotech,4.1,,,Indore +3 more,,
2214,Jaihind Logistic Solutions,3.5,,,Indore,,
2215,Ideal Stock Investment,3.2,,,Indore,,
2216,GraffersID,4.0,, 51-200 Employees , Indore,,
2217,MTL Pipes,4.2,,,Indore +1 more,,
2218,Tashi Consultancy Services,5.0,,,Indore,,
2219,Obligr,2.4,,,Indore,,
2220,Talwalkars Better value Fitness,4.1, 92 years old , 201-500 Employees , Indore +54 more, Public ,Fitness & Wellness 
2221,Connekt Technologies,4.6,,11-50 Employees (Global) , Indore,,
2222,BHASKAR VENKATESH PRODUCTS,4.3,,,Indore +2 more,,
2223,AA Consultants Indore,3.1, 5 years old , 51-200 Employees , Indore +2 more,,
2224,ZipLoan,2.9, 9 years old , 201-500 Employees , Indore +6 more, Startup ,Internet 
2225,IOTomation Ecotech,4.1,,,Indore +3 more,,
2226,Jaihind Logistic Solutions,3.5,,,Indore,,
2227,MTL Pipes,4.2,,,Indore +1 more,,
2228,Tashi Consultancy Services,5.0,,,Indore,,
2229,Omre Advisors,4.1,,,Indore +1 more,,
2230,Nilshikhaa Projects,3.4,,51-200 Employees , Indore,,
2231,ASK Innovations,3.2,3 years old ,, Indore +1 more,,
2232,Cura Herbal,5.0,,,Indore,,
2233,LAKSHMI TELE SERVICES,3.2,,,Indore +1 more,,
2234,Pallavi Confectionery,4.3,,,Indore,,
2235,Sunworks Complete Solar,4.8,,,Indore +1 more,,
2236,Parrogate Industries,2.8,,,Indore,,
2237,Teklead Software OPC,4.9,,,Indore,,
2238,Kakaji Auto & Agro,5.0,,,Indore,,
2239,Siddharth Jain & Associates,4.6,,,Indore,,
2240,Cura Herbal,5.0,,,Indore,,
2241,Wilshire Pesticides & Fertilizer,2.4,,,Indore,,
2242,Mohini Health & Hygiene,3.6, 15 years old , 201-500 Employees , Indore +1 more, Public ,Medical Equipment 
2243,Aaradhya Investment Adviser,5.0,,,Indore,,
2244,Ebullience Tech,5.0,,,Indore,,
2245,CU Inspections and Certifications,4.1,,1-10 Employees , Indore +4 more,,
2246,Star World Research,4.9,,,Indore,,
2247,Krazy Kids Food Pvt Ltd,4.4,,11-50 Employees , Indore,,
2248,Mb Agri Biz,4.4,,,Indore,,
2249,ARIHANT HOSPITAL & RESEARCH CENTRE INDORE,4.8,,51-200 Employees , Indore +1 more,,
2250,Medisha Marketing,4.3,,,Indore,,
2251,Creative Paints,3.9,,,Indore +3 more,,
2252,Bhanusha InfoSoft,5.0, 5 years old , 11-50 Employees , Indore,,
2253,Page3 Digital Media and Communications,4.1,,,Indore,,
2254,Mehi Power Transformers,4.0,,,Indore,,
2255,Voyage Agri Solutions,3.6,,1-10 Employees , Indore +8 more,,
2256,Sveltose Technologies,3.8,,,Indore,,
2257,ClumpCoder,4.7,,,Indore,,
2258,Recharge Trendd Setter,2.4,,,Indore,,
2259,Globalization Partners,4.5,,,Indore,,
2260,Techcoopers Software Solutions,4.5,8 years old ,, Indore,,
2261,Web N Soft Solution,3.8, 9 years old , 11-50 Employees , Indore,,
2262,YuktiTech IT Services,3.6,,,Indore,,
2263,ThinkDebug,4.3,,11-50 Employees , Indore,,
2264,Shree Nakoda Infrastructure,4.0,,,Indore,,
2265,Epitome Training & Recruitment Consultants,4.6,,, Indore,,
2266,Rainbow Cons,5.0,,,Indore,,
2267,Multimode Logistics,4.4,,,Indore,,
2268,GoPaani,3.9,5 years old ,, Indore,,
2269,Oeson,4.4,,,Indore,,
2270,Kalaakaar and Associates,4.8,,51-200 Employees , Indore +1 more,,
2271,BridgeFix,4.1,4 years old ,, Indore,,
2272,Info Eminent Solution,4.1,,,Indore,,
2273,Onports,5.0,,,Indore,,
2274,Silvergrey Technologies,1.8,,,Indore +1 more,,
2275,SNV Services,5.0,,,Indore,,
2276,Wangoes Technology,2.0,,,Indore,,
2277,Colorchem Industries,3.5,,,Indore,,
2278,SoftGetix,4.9,,,Indore,,
2279,Flaxen Infosoft,1.3,,,Indore,,
2280,Shree Nakoda Infrastructure,4.0,,,Indore,,
2281,Multimode Logistics,4.4,,,Indore,,
2282,Rainbow Cons,5.0,,,Indore,,
2283,Onports,5.0,,,Indore,,
2284,Xalt Analytics,1.4,,,Indore,,
2285,YuktiTech IT Services,3.6,,,Indore,,
2286,ThinkDebug,4.3,,11-50 Employees , Indore,,
2287,Logical SoftTech,3.2,,,Indore,,
2288,Impetrosys Software Solution,4.0,,,Indore,,
2289,GHI Energy,4.3,,,Indore,,
2290,Epitome Training & Recruitment Consultants,4.6,,, Indore,,
2291,Silvergrey Technologies,1.8,,,Indore +1 more,,
2292,Jmp Golden Aegis,4.8,,,Indore,,
2293,Obligr,2.4,,,Indore,,
2294,Pink Flower Higher Secondary School,3.5,,,Indore,,
2295,Aahan Technologies,4.7,,,Indore,,
2296,Medisha Marketing,4.3,,,Indore,,
2297,DS IP Global,5.0, 4 years old , 11-50 Employees , Indore,,
2298,Prestige Education Foundation,3.4,,,Indore,,
2299,UV Biz,4.4,,,Indore,,
2300,Fablo,4.6,,,Indore,,
2301,Tejhaksh Technologies,2.2,,,Indore,,
2302,TekIT Solution,4.4, 6 years old ,11-50 Employees , Indore +1 more,,
2303,Khalsa Nutritious,1.9,,,Indore,,
2304,Fototentia Diagnostics,5.0,,,Indore,,
2305,P C Chhajed & Co,5.0,,,Indore,,
2306,Oeson,4.4,,,Indore,,
2307,Kalaakaar and Associates,4.8,,51-200 Employees , Indore +1 more,,
2308,Shiftezy,5.0,,,Indore,,
2309,GMA & Associates,3.2,,,Indore,,
2310,NBC Construction,4.6,,,Indore,,
2311,iCoreGeneration,4.5,,1-10 Employees , Indore,,
2312,Creative Paints,3.9,,,Indore +3 more,,
2313,Cyber Flax,4.9,,51-200 Employees , Indore +1 more,,
2314,Tradified Learning,3.7,,,Indore +1 more,,
2315,GoPaani,3.9,5 years old ,, Indore,,
2316,BridgeFix,4.1,4 years old ,, Indore,,
2317,Info Eminent Solution,4.1,,,Indore,,
2318,Mehi Power Transformers,4.0,,,Indore,,
2319,Bhanusha InfoSoft,5.0, 5 years old , 11-50 Employees , Indore,,
2320,Voyage Agri Solutions,3.6,,1-10 Employees , Indore +8 more,,
2321,Sveltose Technologies,3.8,,,Indore,,
2322,Page3 Digital Media and Communications,4.1,,,Indore,,
2323,ClumpCoder,4.7,,,Indore,,
2324,VKTechno Solutions,3.8,,,Indore,,
2325,Ayka Pharma,3.0,,,Indore,,
2326,Eco Mechatronics Automation,3.9,,,Indore,,
2327,Magic Clickz,4.8, 15 years old , 11-50 Employees , Indore,,
2328,SWASTIKA INSTITUTE OF HIGHER EDUCATION,1.5,,,Indore,,
2329,Mahatma Gandhi Institute for Civil Services,4.6,,,Indore,,
2330,Your Global Mentors,4.2,,,Indore,,
2331,We2code Technology,4.6,,,Indore,,
2332,Homepage IT Solutions,3.9,,,Indore,,
2333,Mahendra Badjatya & Co,2.6,,,Indore,,
2334,OneMEP Services,5.0,,,Indore,,
2335,Shreejee Infosolution,4.0,,,Indore,,
2336,Faces Cosmetics,4.2, 50 years old , 51-200 Employees , Indore +20 more,,
2337,NecLife,3.7, 29 years old , 1k-5k Employees , Indore +18 more, Public ,Pharma 
2338,Healthico Quality Products,4.4,,,Indore +1 more,,
2339,Wirtgen India,4.2, 63 years old , 501-1k Employees , Indore +23 more,,
2340,Kissht Finance,4.1, 9 years old , 201-500 Employees , Indore +59 more, Startup ,FinTech 
2341,RMC Readymix,3.8, 28 years old , 501-1k Employees , Indore +36 more,,
2342,Zetawiz Technologies,5.0,,,Indore,,
2343,Yatra,3.7, 18 years old , 501-1k Employees , Indore +19 more,,
2344,Patwa City Automobiles Pvt Ltd,1.5,,,Indore +1 more,,
2345,Paytm Money,3.5, 7 years old , 501-1k Employees , Indore +20 more, Public ,FinTech 
2346,Union Bank of India,4.1, 105 years old , 50k-1 Lakh Employees , Indore +122 more, Public ,Banking 
2347,G G Automotive Gears,3.4,, 51-200 Employees , Indore +1 more, Public ,Auto Components 
2348,Shriram Fertilizers & Chemicals,4.2, 34 years old , 5k-10k Employees (Global) , Indore +24 more,,
2349,OLX Autos,3.9,,,Indore +30 more,,
2350,Rini Life Science,3.2,,51-200 Employees , Indore +1 more,,
2351,Globus Infocom,4.8, 23 years old , 201-500 Employees , Indore +20 more, Conglomerate ,EdTech 
2352,MAC Cosmetics,3.7, 40 years old , 1k-5k Employees (Global) , Indore +15 more,,
2353,Zucol Group,2.9, 14 years old , 501-1k Employees , Indore +8 more,,
2354,United Spirits,4.0, 27 years old , 1k-5k Employees , Indore +89 more, Public ,Beverage 
2355,Airports Authority of India,4.4, 29 years old , 10k-50k Employees , Indore +80 more,,
2356,Star Vision,3.9,,,Indore +1 more,,
2357,Daimler India Commercial Vehicles,4.2, 138 years old , 1k-5k Employees , Indore +39 more,,
2358,TCE,3.8, 62 years old , 5k-10k Employees , Indore +102 more,,
2359,Hafele,4.2, 101 years old , 1k-5k Employees , Indore +37 more,,
2360,Groupe Lactalis,3.5, 91 years old ,50k-1 Lakh Employees (Global) , Indore +15 more,,
2361,Subway,4.3, 59 years old , 1k-5k Employees , Indore +55 more,,
2362,Reliance Securities,3.9,, 501-1k Employees , Indore +47 more,,
2363,TPF Engineering,3.8, 60 years old , 201-500 Employees , Indore +26 more,,
2364,Cox & Kings,3.8, 266 years old , 1k-5k Employees , Indore +47 more,,
2365,Tata Hitachi Construction Machinery,4.1, 25 years old , 1k-5k Employees , Indore +66 more, Fortune India 500 ,Industrial Machinery 
2366,Reval Analytics,3.3, 19 years old , 201-500 Employees (Global) , Indore +4 more,,
2367,Royal Orchid Hotels,4.0, 38 years old , 1k-5k Employees , Indore +42 more, Public ,Hospitality 
2368,Nissan,4.0, 91 years old , 10k-50k Employees , Indore +68 more, Forbes Global 2000 ,Automobile 
2369,Bharti Engineering,3.7,,,Indore +5 more,,
2370,Hyundai Mobis,3.9, 7 years old , 1k-5k Employees , Indore +43 more, Forbes Global 2000 ,Auto Components 
2371,Tata Communications Payment Solutions,3.8,, 201-500 Employees , Indore +18 more,,
2372,Novo Nordisk,4.1, 101 years old , 1k-5k Employees , Indore +61 more, Forbes Global 2000 ,Pharma 
2373,ChannelPlay,4.1, 18 years old , 1k-5k Employees , Indore +64 more,,
2374,Medi Assist India,3.8, 24 years old , 5k-10k Employees , Indore +54 more,,
2375,Omaxe,4.1, 35 years old , 201-500 Employees , Indore +22 more, Public ,Real Estate 
2376,Amazon Logistics,4.3,, 51-200 Employees , Indore +123 more,,
2377,ICFAI Business School,3.7, 29 years old , 1k-5k Employees , Indore +41 more,,
2378,Mahendra’s Institute,3.3, 16 years old , 201-500 Employees , Indore +92 more,,
2379,Perfetti Van Melle,4.4, 23 years old , 1k-5k Employees , Indore +121 more,,
2380,KFC,4.2, 72 years old , 5k-10k Employees , Indore +140 more,,
2381,Nagarjuna Fertilizers and Chemicals,4.0, 39 years old , 501-1k Employees , Indore +59 more,,
2382,Centre For Sight,4.0, 28 years old , 501-1k Employees , Indore +28 more,,
2383,UFO Moviez,3.7, 19 years old , 201-500 Employees , Indore +28 more, Public ,Media & Entertainment 
2384,TK Elevator,4.1, 29 years old , 1k-5k Employees , Indore +64 more,,
2385,KnowledgeHut,4.6, 13 years old , 501-1k Employees , Indore +22 more,,
2386,Fibrograts,5.0,,201-500 Employees , Indore,,
2387,USV,4.1, 63 years old , 1k-5k Employees , Indore +90 more, Fortune India 500 ,Pharma 
2388,Sany Heavy Industry,4.0, 35 years old , 1k-5k Employees , Indore +44 more, Forbes Global 2000 ,Industrial Machinery 
2389,BPO Systems,4.1, 24 years old , 51-200 Employees (Global) , Indore +28 more,,
2390,Border Security Force,4.5, 59 years old , 1 Lakh+ Employees , Indore +89 more,,
2391,Wheelseye Technology,3.7, 7 years old , 1k-5k Employees , Indore +181 more, Startup ,Logistics 
2392,3M,4.3, 37 years old , 1k-5k Employees , Indore +42 more, Public ,Electronics Manufacturing 
2393,Dimension Data,4.3, 41 years old , 1k-5k Employees , Indore +51 more,,
2394,Medanta S.N. Superspecialty Hospital,4.1,,201-500 Employees , Indore +6 more,,
2395,Coca-Cola Company,4.3, 138 years old , 5k-10k Employees , Indore +163 more, Forbes Global 2000 ,Beverage 
2396,NCH CORPORATION,4.3, 105 years old , 51-200 Employees , Indore +8 more,,
2397,NarDev Technology,5.0,,,Indore +2 more,,
2398,Microland,3.6, 35 years old , 1k-5k Employees , Indore +40 more, Public ,IT Services & Consulting 
2399,Ingram Micro,3.9, 45 years old , 1k-5k Employees , Indore +43 more, Conglomerate ,IT Services & Consulting 
2400,Quality Austria Central Asia,3.5, 14 years old , 201-500 Employees , Indore +49 more,,
2401,SMT Labs,2.8,,,Indore,,
2402,Nykaa,3.5, 12 years old , 1k-5k Employees , Ahmedabad +81 more, Public ,Internet 
2403,Teamspace Financial Services,4.3, 20 years old , 201-500 Employees , Ahmedabad +75 more,,
2404,Arceus Infotech,3.6, 17 years old , 501-1k Employees (Global) , Bhopal +14 more,,
2405,Sharma & Associates Firetech,4.4,,,Indore,,
2406,India Post Payments Bank,3.9,, 51-200 Employees , New Delhi +41 more,,
2407,Simran Feeds,5.0,,51-200 Employees , Indore +3 more,,
2408,Birla white,4.2, 36 years old , 1-10 Employees , Ahmedabad +73 more,,
2409,Cattleya Technosys,3.7, 11 years old , 201-500 Employees , Bangalore / Bengaluru +9 more,,
2410,Chaitanya India Fin Credit,4.2, 15 years old , 5k-10k Employees , Ahmedabad +116 more,,
2411,CENTRUM HOUSING FINANCE,3.5, 8 years old , 51-200 Employees , Ahmedabad +39 more, Public ,Financial Services 
2412,WebMobril Technologies,3.6, 10 years old , 11-50 Employees , Ahmedabad +5 more,,
2413,Miraj Group,3.8, 37 years old , 5k-10k Employees , Ahmedabad +21 more,,
2414,OCS Group,4.0, 28 years old , 10k-50k Employees , Ahmedabad +47 more,,
2415,Expertinasia,3.5,,,Indore,,
2416,Goodwill Commodities,3.6, 16 years old , 1-10 Employees , Ahmedabad +19 more,,
2417,Man Industries,3.8, 36 years old , 1k-5k Employees , Anjar +12 more, Public ,Building Material 
2418,Vserv Infosystems,3.6, 8 years old , 501-1k Employees , Ahmedabad +34 more,,
2419,nurture.farm,3.3, 4 years old , 201-500 Employees , Bangalore / Bengaluru +40 more,,
2420,APOLIUMS INFOTECH INDIA,4.2,,,Indore,,
2421,Texmo Pipes & Products,2.9, 36 years old ,201-500 Employees , Indore +8 more, Public ,
2422,Pace Research,4.9,,, Indore +1 more,,
2423,Pon Pure Chemical,4.0, 43 years old , 501-1k Employees , Indore +34 more,,
2424,IndiaFirst Life Insurance,4.1, 15 years old , 1k-5k Employees , Indore +183 more,,
2425,IMC,4.0, 89 years old , 501-1k Employees , Indore +36 more,,
2426,LÄTT LIV,2.4,,,Indore +1 more,,
2427,Infotree Global Solutions,4.3,,,Indore +8 more,,
2428,Birla Open Minds Education Private Limited,3.8, 14 years old , 201-500 Employees , Indore +27 more,,
2429,Gharda Chemicals,4.2, 57 years old , 1k-5k Employees , Indore +55 more,,
2430,Walter Bushnell,3.3, 20 years old , 51-200 Employees , Indore +32 more,,
2431,Capricorn Logistics,3.9, 23 years old , 1k-5k Employees , Indore +21 more,,
2432,Del Monte Foods,4.1, 138 years old , 201-500 Employees , Indore +49 more,,
2433,The Hershey Company,4.2, 130 years old , 201-500 Employees , Indore +50 more, Forbes Global 2000 ,Food Processing 
2434,Assystem,3.8, 30 years old ,1k-5k Employees , Indore +52 more,,
2435,ICS,3.1, 22 years old ,201-500 Employees , Indore +22 more,,
2436,Prestige Group,4.3, 38 years old , 1k-5k Employees , Indore +21 more,,
2437,Marico,4.1, 36 years old , 1k-5k Employees , Indore +149 more, Public ,FMCG 
2438,Landmark Cars,3.9, 18 years old ,, Indore +9 more,,
2439,Shivashakti Bio Technologies,4.0, 28 years old , 1k-5k Employees , Indore +22 more,,
2440,Saxon Global,4.3, 16 years old , 51-200 Employees , Indore +6 more,,
2441,BPO Systems,4.1, 24 years old , 51-200 Employees (Global) , Indore +28 more,,
2442,Centre For Sight,4.0, 28 years old , 501-1k Employees , Indore +28 more,,
2443,UFO Moviez,3.7, 19 years old , 201-500 Employees , Indore +28 more, Public ,Media & Entertainment 
2444,Fibrograts,5.0,,201-500 Employees , Indore,,
2445,USV,4.1, 63 years old , 1k-5k Employees , Indore +90 more, Fortune India 500 ,Pharma 
2446,Sany Heavy Industry,4.0, 35 years old , 1k-5k Employees , Indore +44 more, Forbes Global 2000 ,Industrial Machinery 
2447,Code Square Technologies,2.4,,,Indore +1 more,,
2448,3M,4.3, 37 years old , 1k-5k Employees , Indore +42 more, Public ,Electronics Manufacturing 
2449,Medanta S.N. Superspecialty Hospital,4.1,,201-500 Employees , Indore +6 more,,
2450,NCH CORPORATION,4.3, 105 years old , 51-200 Employees , Indore +8 more,,
2451,Assystem,3.8, 30 years old ,1k-5k Employees , Indore +52 more,,
2452,Walter Bushnell,3.3, 20 years old , 51-200 Employees , Indore +32 more,,
2453,Dimension Data,4.3, 41 years old , 1k-5k Employees , Indore +51 more,,
2454,Dormakaba India,4.1, 27 years old , 501-1k Employees , Indore +23 more,,
2455,The Hershey Company,4.2, 130 years old , 201-500 Employees , Indore +50 more, Forbes Global 2000 ,Food Processing 
2456,Border Security Force,4.5, 59 years old , 1 Lakh+ Employees , Indore +89 more,,
2457,NarDev Technology,5.0,,,Indore +2 more,,
2458,Coca-Cola Company,4.3, 138 years old , 5k-10k Employees , Indore +163 more, Forbes Global 2000 ,Beverage 
2459,Capricorn Logistics,3.9, 23 years old , 1k-5k Employees , Indore +21 more,,
2460,TK Elevator,4.1, 29 years old , 1k-5k Employees , Indore +64 more,,
2461,Canon,4.2, 87 years old , 1k-5k Employees , Indore +61 more, Forbes Global 2000 ,Consumer Electronics & Appliances 
2462,KnowledgeHut,4.6, 13 years old , 501-1k Employees , Indore +22 more,,
2463,Wheelseye Technology,3.7, 7 years old , 1k-5k Employees , Indore +181 more, Startup ,Logistics 
2464,Microland,3.6, 35 years old , 1k-5k Employees , Indore +40 more, Public ,IT Services & Consulting 
2465,Ingram Micro,3.9, 45 years old , 1k-5k Employees , Indore +43 more, Conglomerate ,IT Services & Consulting 
2466,Navin Fluorine International,4.0, 57 years old , 1k-5k Employees , Indore +17 more, Public ,Chemicals 
2467,Del Monte Foods,4.1, 138 years old , 201-500 Employees , Indore +49 more,,
2468,ICS,3.1, 22 years old ,201-500 Employees , Indore +22 more,,
2469,Dharampal Premchand,4.3, 95 years old , 201-500 Employees , Indore +49 more,,
2470,Feedback Energy Distribution Company,3.4, 12 years old , 201-500 Employees , Indore +31 more,,
2471,Xeam Ventures,3.9, 20 years old , 51-200 Employees , Indore +45 more,,
2472,Shriram Fortune Solutions,4.2, 50 years old , 501-1k Employees , Indore +75 more,,
2473,Appasamy Associates,3.9, 46 years old , 51-200 Employees , Indore +25 more,,
2474,Castrol,4.3, 125 years old , 501-1k Employees , Indore +93 more, Public ,Petrochemicals 
2475,ChannelPlay,4.1, 18 years old , 1k-5k Employees , Indore +64 more,,
2476,Omaxe,4.1, 35 years old , 201-500 Employees , Indore +22 more, Public ,Real Estate 
2477,Panchal Telecommunication,4.3,,,Indore +3 more,,
2478,BRAINtree Products,4.4,,,Indore,,
2479,Amul Dairy,4.2, 76 years old , 1k-5k Employees , Indore +126 more,,
2480,Ssipl Lifestyle,3.9, 30 years old , 1k-5k Employees , Indore +43 more,,
2481,L. N. Malviya Infra Projects Group,3.5, 14 years old , 1k-5k Employees , Indore +89 more,,
2482,Cox & Kings,3.8, 266 years old , 1k-5k Employees , Indore +47 more,,
2483,Reliance Securities,3.9,, 501-1k Employees , Indore +47 more,,
2484,Sheela Foam,4.2, 53 years old , 1k-5k Employees , Indore +77 more, Public ,Furniture & Furnishing 
2485,SODANI HOSPITALS AND DIAGNOSTICS,4.2,,,Indore +1 more,,
2486,Atul,4.0, 77 years old , 1k-5k Employees , Indore +51 more, Public ,Chemicals 
2487,V-Trans,4.1, 66 years old , 1k-5k Employees , Indore +71 more, Public ,Logistics 
2488,Caparo Group,3.8, 56 years old , 51-200 Employees , London +21 more,,
2489,WHSmith,4.5, 232 years old , 201-500 Employees , Swindon +14 more,,
2490,Ramco Industries,4.2, 32 years old , 1k-5k Employees , Chennai +60 more, Public ,Building Material 
2491,Enterr10 TV,3.0,,51-200 Employees , Mumbai +3 more,,
2492,Fintree Finance,3.7,,, Mumbai +7 more,,
2493,Walplast Products,3.9, 20 years old , 201-500 Employees , Navi Mumbai +46 more,,
2494,Forest Essentials,4.0, 24 years old , 201-500 Employees , Noida +29 more,,
2495,GAIL,4.5, 40 years old , 1k-5k Employees , Delhi/NCR +93 more, Fortune India 500 ,Oil & Gas 
2496,STAR,4.2, 30 years old , 1k-5k Employees , Mumbai +27 more, Conglomerate ,Broadcasting 
2497,SWASTIKA INSTITUTE OF HIGHER EDUCATION,1.5,,,Indore,,
